tournament_id,player_id,Finish,sg_putt,sg_arg,sg_app,sg_ott,sg_t2g,sg_total
2712,10140,CUT,-1.07,-0.03,-3.06,0.83,-2.26,-3.33
2712,4712,CUT,-0.77,-1.84,1.47,-0.2,-0.56,-1.33
2712,1350,CUT,-0.93,-0.84,-1.84,0.28,-2.4,-3.33
2712,1225,T13,0.55,0.99,0.14,0.42,1.54,2.09
2712,6798,T13,-0.83,0.55,0.7,1.67,2.92,2.09
2712,3448,T13,-0.28,0.74,0.74,0.88,2.37,2.09
2712,576,T13,-0.28,0.7,1.17,0.5,2.37,2.09
2712,5025,T13,0.64,0.4,1.4,-0.36,1.45,2.09
2712,3351,T13,0.1,0.37,1,0.62,1.99,2.09
2712,72,T13,-0.56,0.47,1.72,0.45,2.65,2.09
2712,809,T13,-0.46,1.1,1.39,0.06,2.55,2.09
2712,4591,T13,1.32,-0.42,0.82,0.37,0.77,2.09
2712,1483,T2,1.52,0.44,0.79,0.84,2.07,3.59
2712,1293,T2,0.72,1.09,1.63,0.16,2.87,3.59
2712,5579,T2,1.15,0.9,0.99,0.55,2.44,3.59
2712,769,T22,-1,0.84,1.48,0.52,2.84,1.84
2712,5462,T22,0.87,0.51,0.82,-0.35,0.97,1.84
2712,3550,T22,0.31,-0.37,0.73,1.17,1.53,1.84
2712,619,T22,2.5,-0.73,0.97,-0.9,-0.66,1.84
2712,3470,T22,-0.78,0.71,-0.09,2.01,2.63,1.84
2712,5619,T22,0.57,1.03,0.9,-0.67,1.27,1.84
2712,5285,T28,-0.47,1.02,0.18,0.87,2.06,1.59
2712,1067,T28,0.01,0.16,0.34,1.07,1.58,1.59
2712,5467,T28,-0.02,1.23,-0.74,1.12,1.61,1.59
2712,707,T28,-0.12,0.48,1.57,-0.34,1.71,1.59
2712,1499,T28,0.95,-0.11,1.06,-0.3,0.65,1.59
2712,5338,T33,0.38,0.82,0.07,0.08,0.97,1.34
2712,10046,T33,0.78,-0.41,0.61,0.36,0.56,1.34
2712,3317,T33,0.25,-0.06,1.01,0.14,1.09,1.34
2712,1676,T33,0.59,0.04,-0.04,0.76,0.76,1.34
2712,4513,T33,-0.56,0.18,0.59,1.14,1.9,1.34
2712,3857,T33,-0.82,0.32,0.43,1.4,2.16,1.34
2712,676,T33,0.89,0.28,0.41,-0.24,0.45,1.34
2712,6007,T33,0.85,-0.28,-0.21,0.99,0.49,1.34
2712,1359,T33,0.68,-0.3,0.17,0.79,0.66,1.34
2712,1614,T33,0.27,0.73,0.38,-0.04,1.07,1.34
2712,3598,T44,-0.38,1.09,-0.3,0.68,1.47,1.09
2712,4449,T44,0.79,-0.48,0.38,0.4,0.31,1.09
2712,2230,T44,0.22,-0.02,-0.03,0.93,0.88,1.09
2712,5140,T44,0.94,-0.12,-0.34,0.61,0.15,1.09
2712,1651,T48,-0.19,0.14,0.81,0.08,1.03,0.84
2712,205,T48,0.48,-0.98,0.95,0.39,0.36,0.84
2712,1097,T48,-0.7,0.41,0.92,0.22,1.54,0.84
2712,9076,T48,-0.01,0.36,1.22,-0.73,0.86,0.84
2712,4587,T48,2.19,-1.17,-0.72,0.55,-1.34,0.84
2712,686,T48,0.74,-0.18,0.83,-0.54,0.1,0.84
2712,5860,T5,1.12,0.45,0.93,0.84,2.22,3.34
2712,3702,T5,1.37,0.72,0.5,0.75,1.97,3.34
2712,774,T54,0.06,0.39,0.47,-0.33,0.53,0.59
2712,1196,T54,-0.05,0.88,0.18,-0.43,0.64,0.59
2712,4251,T54,0.17,-0.05,0.21,0.26,0.42,0.59
2712,412,T54,1.1,0.23,-0.46,-0.28,-0.51,0.59
2712,110,T58,-0.44,-0.15,0.51,0.42,0.78,0.34
2712,9780,T58,-0.38,-0.07,0.33,0.47,0.73,0.34
2712,6689,T58,1.47,-0.57,-0.84,0.29,-1.13,0.34
2712,388,T61,-1.11,0.17,-0.06,1.09,1.2,0.09
2712,5539,T61,-0.53,-0.58,0.5,0.71,0.62,0.09
2712,8971,T63,0.47,-0.24,-0.05,-0.34,-0.63,-0.16
2712,5167,T63,0.49,-0.21,-1.02,0.58,-0.65,-0.16
2712,5574,T63,0.59,-0.08,-0.08,-0.59,-0.75,-0.16
2712,3832,T67,0.42,0.25,-0.48,-0.85,-1.08,-0.66
2712,455,T67,-0.53,0.94,-0.73,-0.34,-0.13,-0.66
2712,2127,T7,0.45,0.23,1.87,0.54,2.65,3.09
2712,2552,T7,1.48,0.19,0.62,0.8,1.61,3.09
2712,3452,T71,0.26,-1.07,1.2,-1.3,-1.17,-0.91
2712,5409,T71,-1.13,0.39,-0.5,0.33,0.22,-0.91
2712,208,T73,-0.28,-0.55,1.1,-1.43,-0.88,-1.16
2712,438,T73,0.43,1.42,-1.54,-1.46,-1.59,-1.16
2712,1352,T9,1.22,0.16,1.25,-0.28,1.13,2.34
2712,1680,T9,0.51,0.45,0.29,1.08,1.83,2.34
2712,257,T9,0.39,1.62,0.35,-0.01,1.96,2.34
2712,7081,W/D,-2.96,-0.64,-2.07,1.4,-1.31,-4.26
2711,8971,1,2.2,0.29,0.82,0.79,1.89,4.09
2711,11,74,0.34,0.13,-1.65,-0.23,-1.75,-1.41
2711,9804,75,-0.01,-0.55,-0.85,-0.26,-1.65,-1.66
2711,824,CUT,-1.98,0.02,1.76,-0.84,0.94,-1.04
2711,9517,CUT,-0.94,-0.53,-0.01,-0.06,-0.6,-1.54
2711,10577,CUT,-0.89,-0.89,-0.34,0.08,-1.15,-2.04
2711,1758,CUT,-2.13,0.1,-0.52,-0.49,-0.91,-3.04
2711,2283,CUT,-2.74,0.23,0.93,0.54,1.7,-1.04
2711,3454,CUT,-0.52,-0.82,-1.79,-0.41,-3.02,-3.54
2711,713,CUT,-1.49,0.07,-0.27,1.16,0.96,-0.54
2711,10442,CUT,-0.47,-0.18,0.23,-0.11,-0.07,-0.54
2711,5704,CUT,0.67,-0.1,-0.36,-0.75,-1.21,-0.54
2711,6017,CUT,-0.48,0.2,-0.16,-0.1,-0.06,-0.54
2711,1352,CUT,-2.09,0.04,0.53,0.48,1.05,-1.04
2711,7004,CUT,-1.33,-0.17,-0.15,1.11,0.79,-0.54
2711,1196,CUT,-0.53,0.89,-1.25,-0.14,-0.51,-1.04
2711,431,CUT,-0.34,-0.64,-0.09,0.03,-0.7,-1.04
2711,646,CUT,-0.46,-0.21,-1.51,-0.35,-2.08,-2.54
2711,328,CUT,-0.09,-0.5,-0.83,-0.62,-1.95,-2.04
2711,619,CUT,-0.84,-0.24,0.01,-0.47,-0.7,-1.54
2711,6196,CUT,-2.2,-0.31,1.39,0.08,1.16,-1.04
2711,10166,CUT,-0.16,-0.53,-1.5,0.65,-1.38,-1.54
2711,6689,CUT,-2.66,-0.66,-0.84,-1.38,-2.88,-5.54
2711,6648,CUT,-0.3,-1.18,-1,0.45,-1.74,-2.04
2711,4781,CUT,-2.07,-0.59,-0.61,0.24,-0.97,-3.04
2711,8973,CUT,0.1,-0.14,-1.16,-0.35,-1.64,-1.54
2711,1367,CUT,0.2,0.04,-0.48,-0.3,-0.74,-0.54
2711,3980,CUT,1.38,0.35,-2.48,-0.79,-2.92,-1.54
2711,1750,CUT,-0.35,0.24,-0.21,-0.72,-0.68,-1.04
2711,167,CUT,-1.9,0.05,-0.88,0.18,-0.64,-2.54
2711,6937,CUT,-2.69,0.54,0.58,-0.97,0.15,-2.54
2711,5506,CUT,-0.33,-0.27,-2.97,0.54,-2.7,-3.04
2711,307,CUT,0.72,-0.43,-0.93,-0.39,-1.75,-1.04
2711,1613,CUT,-1.46,-1.86,-0.07,0.85,-1.07,-2.54
2711,3378,CUT,-2.6,-1.13,1.95,0.75,1.57,-1.04
2711,4643,CUT,-0.06,-1.21,0.54,0.2,-0.48,-0.54
2711,198,CUT,-1.83,-0.56,-0.9,-2.25,-3.71,-5.54
2711,6086,CUT,-1.76,0.74,-0.04,-0.47,0.22,-1.54
2711,997,CUT,-2.31,-0.38,-0.85,0,-1.23,-3.54
2711,1157,CUT,0.32,0.31,-3.58,-0.59,-3.86,-3.54
2711,9131,T11,0.34,0.19,1.07,0.49,1.75,2.09
2711,1935,T11,1.3,0.47,-0.02,0.34,0.8,2.09
2711,3970,T11,0.42,0.75,0.86,0.05,1.67,2.09
2711,9584,T14,-0.66,0.22,0.87,1.41,2.5,1.84
2711,5409,T14,0.6,0.19,0.65,0.4,1.24,1.84
2711,7082,T14,1.45,0.51,0.14,-0.26,0.39,1.84
2711,1712,T18,0.84,0.05,0.03,0.68,0.76,1.59
2711,4638,T18,0.58,0.97,-0.28,0.31,1.01,1.59
2711,1077,T18,0.32,-0.35,0.8,0.82,1.27,1.59
2711,1548,T18,-0.3,0.57,0.24,1.08,1.89,1.59
2711,3449,T2,1.8,-0.09,0.64,0.74,1.29,3.09
2711,1059,T2,0.27,1.33,0.62,0.87,2.82,3.09
2711,693,T23,0.64,0.38,0.51,-0.18,0.7,1.34
2711,6999,T23,1.28,-0.2,0.68,-0.42,0.06,1.34
2711,3792,T23,-0.81,0.82,0.76,0.57,2.15,1.34
2711,1264,T26,0,0.45,1.42,-0.77,1.09,1.09
2711,6931,T26,1.49,-0.39,-0.16,0.15,-0.39,1.09
2711,479,T26,-0.27,0.34,1.65,-0.63,1.37,1.09
2711,10505,T29,-0.02,0.91,-0.38,0.32,0.86,0.84
2711,6001,T29,0.17,-0.2,0.4,0.47,0.67,0.84
2711,856,T35,-0.67,0.12,1.19,-0.05,1.26,0.59
2711,508,T35,1.12,0.19,-0.21,-0.5,-0.53,0.59
2711,243,T35,-0.19,0.43,0.23,0.12,0.78,0.59
2711,3793,T35,0.51,-0.46,-0.46,1,0.09,0.59
2711,10404,T35,0.84,-0.14,0.61,-0.72,-0.25,0.59
2711,1748,T42,-0.72,-0.22,0.86,0.43,1.06,0.34
2711,6062,T42,0.56,-0.58,0.1,0.27,-0.21,0.34
2711,1121,T42,0.45,0.02,0.25,-0.38,-0.11,0.34
2711,196,T42,0.16,-0.14,0.2,0.12,0.18,0.34
2711,1422,T42,0.07,0.21,-0.04,0.1,0.27,0.34
2711,335,T42,-0.37,0.24,1.19,-0.72,0.71,0.34
2711,4708,T42,0.27,-0.41,0.38,0.11,0.08,0.34
2711,676,T5,0.33,0.03,1.47,1.01,2.51,2.84
2711,10140,T5,-0.3,0.83,0.99,1.31,3.14,2.84
2711,1646,T50,0.04,1.01,-0.72,-0.24,0.05,0.09
2711,74,T50,0.67,-0.59,0.17,-0.15,-0.57,0.09
2711,808,T50,-0.35,0.38,0.42,-0.35,0.45,0.09
2711,8992,T57,-0.51,-0.38,0.32,0.42,0.35,-0.16
2711,1247,T57,0.86,0.09,-0.33,-0.77,-1.02,-0.16
2711,5259,T57,1.11,-0.15,-0.48,-0.65,-1.27,-0.16
2711,1637,T57,0.45,-0.29,0.37,-0.69,-0.61,-0.16
2711,377,T57,0.21,-0.63,-0.1,0.36,-0.37,-0.16
2711,9626,T57,1.02,0.02,-1.53,0.33,-1.18,-0.16
2711,5578,T65,-0.43,0.53,-0.89,0.38,0.02,-0.41
2711,709,T65,0.38,-0.25,-0.13,-0.41,-0.79,-0.41
2711,1798,T65,0.24,-1.2,1.05,-0.5,-0.65,-0.41
2711,5692,T68,-0.63,0.74,-0.9,0.13,-0.02,-0.66
2711,5,T68,-0.38,0.02,-0.84,0.54,-0.28,-0.66
2711,1173,T70,-0.86,0.67,-0.51,-0.21,-0.05,-0.91
2711,9531,T70,-0.25,-0.3,0.12,-0.47,-0.66,-0.91
2711,1733,T72,0.12,-0.79,-0.41,-0.07,-1.28,-1.16
2711,2127,T8,1.26,-0.74,1.13,0.69,1.09,2.34
2711,5462,T8,0.11,-0.28,0.91,1.61,2.23,2.34
2711,4267,T8,1.15,0.69,0.42,0.09,1.19,2.34
2708,5467,1,0.57,1.51,1.24,-0.26,2.5,3.07
2708,9025,2,1.1,0.2,1.71,0.05,1.97,3.07
2708,1042,73,0.57,-0.96,0.44,-0.73,-1.25,-0.68
2708,10360,74,0.23,0.15,-0.41,-1.16,-1.41,-1.18
2708,512,84,-0.62,-0.42,0.24,-0.46,-0.65,-1.27
2708,1037,85,-3.13,-1.16,0.36,0.67,-0.14,-3.27
2708,1748,CUT,-1.79,0.64,0.66,0.42,1.72,-0.06
2708,5951,CUT,-1.74,-0.89,-0.02,-1.92,-2.83,-4.56
2708,693,CUT,-2.05,0.08,-1.13,0.03,-1.02,-3.07
2708,159,CUT,0.21,0.31,-1.18,-0.9,-1.78,-1.57
2708,9584,CUT,-0.21,-0.07,-1.66,1.37,-0.36,-0.57
2708,3599,CUT,-0.58,-0.6,-1.76,-1.12,-3.48,-4.06
2708,780,CUT,-1.86,-0.49,0.76,1.03,1.3,-0.57
2708,68,CUT,-3.04,0.34,1.48,0.16,1.97,-1.07
2708,1646,CUT,-0.43,-0.15,0.4,-0.38,-0.13,-0.56
2708,8971,CUT,0.21,1.53,0.32,-3.12,-1.27,-1.07
2708,856,CUT,0.81,-0.98,0.07,-4.96,-5.87,-5.07
2708,8992,CUT,-0.23,-0.68,-1.35,-0.31,-2.34,-2.57
2708,3577,CUT,-0.22,0,-1.14,-0.71,-1.85,-2.07
2708,5408,CUT,1.57,1.1,0.95,-4.19,-2.14,-0.57
2708,6991,CUT,0.33,-0.65,-1.21,0.96,-0.9,-0.57
2708,1173,CUT,-1.36,-0.43,-1.29,-1.48,-3.21,-4.57
2708,1680,CUT,-0.62,-0.2,0.61,-0.35,0.05,-0.56
2708,3598,CUT,0.02,-0.39,-0.82,0.63,-0.58,-0.57
2708,5797,CUT,-0.91,1.32,-1.4,-0.07,-0.15,-1.07
2708,10505,CUT,-1.91,-0.2,-0.21,0.75,0.34,-1.57
2708,5578,CUT,0.75,-1.29,-0.95,-1.57,-3.81,-3.07
2708,4848,CUT,0.99,-1.35,-1.96,0.26,-3.06,-2.07
2708,1030,CUT,-2.47,0.29,-0.52,1.14,0.91,-1.56
2708,745,CUT,1.09,-0.28,-1.93,0.06,-2.16,-1.07
2708,6689,CUT,-1.37,0.85,0.47,-0.02,1.3,-0.06
2708,1734,CUT,-1.35,0.01,-0.4,0.68,0.28,-1.07
2708,601,CUT,0.49,0.51,0.75,-1.81,-0.55,-0.07
2708,676,CUT,-0.36,-0.75,-0.19,0.22,-0.71,-1.07
2708,6648,CUT,0.47,0.59,-0.65,-0.48,-0.54,-0.07
2708,1637,CUT,-1.62,-1.19,0.33,0.42,-0.44,-2.06
2708,2571,CUT,-1.28,1.4,-0.08,-0.6,0.72,-0.57
2708,3688,CUT,-0.66,-0.19,-1.9,-0.31,-2.4,-3.07
2708,479,CUT,-1.72,0.51,-1.93,-1.93,-3.34,-5.06
2708,6999,CUT,0.06,-1.32,-0.5,-1.8,-3.62,-3.57
2708,3792,CUT,-4.02,0.6,0.34,0.51,1.46,-2.56
2708,1750,CUT,-1.65,-0.34,-1.2,1.13,-0.41,-2.06
2708,1935,CUT,-0.47,-1.46,-1.33,-0.31,-3.09,-3.57
2708,1254,CUT,-0.81,0.14,-0.46,1.06,0.74,-0.07
2708,377,CUT,-1.07,-0.89,-0.96,0.85,-1,-2.06
2708,9804,CUT,-0.49,-1.19,-1.81,-0.08,-3.07,-3.57
2708,4267,CUT,-1.76,0.24,0.73,0.22,1.19,-0.57
2708,6001,CUT,-0.68,-0.87,-0.39,0.88,-0.38,-1.06
2708,3378,CUT,0.21,-1.06,-0.18,-0.03,-1.27,-1.07
2708,4643,CUT,-0.45,-0.74,0.12,-1.99,-2.61,-3.07
2708,9626,CUT,-0.96,0.41,0.31,0.18,0.9,-0.07
2708,3295,CUT,-0.18,0.8,-1.47,0.28,-0.38,-0.57
2708,392,CUT,0.4,-1.09,-0.1,0.22,-0.97,-0.57
2708,11119,CUT,-2.94,-0.68,0.08,-2.02,-2.62,-5.56
2708,7082,CUT,0.64,-0.26,-0.82,-0.62,-1.71,-1.07
2708,9040,CUT,-2.8,-0.01,-1.38,0.13,-1.26,-4.07
2708,686,CUT,-0.57,-0.29,0.09,-0.8,-1,-1.56
2708,4708,CUT,0.17,-0.55,-0.7,0.02,-1.24,-1.07
2708,1222,T14,-0.55,1.57,1.76,-0.96,2.37,1.82
2708,3596,T14,0.28,0.18,0.52,0.84,1.54,1.82
2708,10140,T14,1.08,0.43,-0.5,0.81,0.74,1.82
2708,4989,T17,0.97,0.05,-0.34,0.89,0.6,1.57
2708,957,T17,0.87,0.34,-0.02,0.37,0.7,1.57
2708,6931,T17,2.29,0.18,-1.08,0.19,-0.72,1.57
2708,3351,T17,-0.19,0.12,1.73,-0.1,1.76,1.57
2708,186,T17,1.21,0.69,-0.68,0.35,0.36,1.57
2708,3470,T17,-0.92,0.51,0.23,1.74,2.49,1.57
2708,2230,T17,0.4,0.41,0.34,0.42,1.17,1.57
2708,1366,T17,0.57,0.64,0.31,0.05,1,1.57
2708,10046,T26,0.33,1.01,-0.34,0.33,0.99,1.32
2708,1673,T26,0.47,0.46,0.05,0.34,0.85,1.32
2708,5574,T26,1.43,0.16,-1.33,1.06,-0.11,1.32
2708,2127,T26,0.52,-0.2,0.99,0.02,0.8,1.32
2708,5462,T26,1.32,-0.36,0.11,0.25,0,1.32
2708,153,T26,0.39,0.35,0.56,0.02,0.93,1.32
2708,3317,T26,-0.78,0.39,1.67,0.04,2.1,1.32
2708,4781,T26,0.29,0.62,-0.97,1.38,1.03,1.32
2708,205,T3,1.67,1.4,-0.44,-0.06,0.9,2.57
2708,3950,T3,1.55,0.01,0.38,0.63,1.02,2.57
2708,5338,T35,-0.77,0.15,0.86,0.83,1.84,1.07
2708,1225,T35,1.24,0.46,0.71,-1.33,-0.17,1.07
2708,1411,T35,1.74,0.23,0.45,-1.34,-0.67,1.07
2708,6825,T35,0.61,1.08,-0.4,-0.22,0.46,1.07
2708,801,T35,0.87,0.18,0.53,-0.51,0.2,1.07
2708,1548,T35,1.68,0.18,-0.15,-0.64,-0.61,1.07
2708,9528,T35,0.41,0.05,0.38,0.23,0.66,1.07
2708,6086,T35,0.37,-0.58,1.54,-0.26,0.7,1.07
2708,769,T43,-0.01,-0.49,0.88,0.45,0.83,0.82
2708,8975,T43,0.44,-0.41,1.08,-0.29,0.38,0.82
2708,3452,T43,-0.16,0.55,-0.05,0.48,0.98,0.82
2708,5882,T43,-0.78,-0.47,1.11,0.96,1.6,0.82
2708,1265,T43,1.22,0.05,0.03,-0.48,-0.4,0.82
2708,3793,T43,-1.22,0.57,1.13,0.34,2.04,0.82
2708,9143,T43,0.57,-0.85,0.85,0.24,0.25,0.82
2708,1157,T43,-0.26,0.58,-0.18,0.68,1.08,0.82
2708,3532,T43,-0.25,0.1,0.44,0.53,1.07,0.82
2708,713,T5,0.04,0.85,0.53,0.9,2.28,2.32
2708,72,T5,-0.12,0.83,-0.16,1.78,2.44,2.32
2708,5579,T5,0.65,0.07,0.41,1.18,1.67,2.32
2708,6011,T53,1.81,-0.38,-0.29,-0.57,-1.24,0.57
2708,3375,T53,0.53,-0.38,0.51,-0.1,0.04,0.57
2708,3980,T53,-0.6,-0.5,1.48,0.19,1.17,0.57
2708,962,T53,-0.99,-0.18,0.98,0.77,1.56,0.57
2708,5548,T57,0.66,0.03,-0.06,-0.31,-0.35,0.32
2708,318,T57,0.34,-0.28,1.14,-0.88,-0.02,0.32
2708,1778,T57,0.4,-0.75,0.37,0.3,-0.08,0.32
2708,5619,T57,0.41,0.24,-0.56,0.23,-0.09,0.32
2708,1185,T57,0,-0.47,0.38,0.41,0.32,0.32
2708,3856,T62,1.37,-0.68,-0.4,-0.23,-1.3,0.07
2708,6196,T62,0.3,-1.23,0.13,0.88,-0.23,0.07
2708,167,T62,-0.19,-0.54,0.96,-0.16,0.26,0.07
2708,4483,T62,-0.22,-0.75,0.63,0.41,0.29,0.07
2708,5285,T66,-1,0.13,0.07,0.63,0.82,-0.18
2708,74,T66,1.56,0.19,-1.34,-0.6,-1.74,-0.18
2708,5504,T66,1.41,-0.78,-0.87,0.06,-1.59,-0.18
2708,328,T69,-0.12,0.95,-0.85,-0.41,-0.31,-0.43
2708,196,T69,-1.33,0.38,0.12,0.4,0.9,-0.43
2708,8974,T69,-0.78,1.19,-0.11,-0.72,0.35,-0.43
2708,335,T69,-1.18,0.35,0.6,-0.21,0.75,-0.43
2708,1121,T75,-1.23,-0.16,0.93,0.2,0.96,-0.27
2708,5259,T75,0.41,-1.34,0.38,0.28,-0.68,-0.27
2708,1676,T75,-0.06,-0.15,-0.6,0.55,-0.2,-0.27
2708,5692,T75,0.13,-0.3,-0.14,0.04,-0.4,-0.27
2708,4449,T75,0.79,-0.87,0.23,-0.42,-1.06,-0.27
2708,10404,T75,0.65,-0.49,-0.35,-0.08,-0.92,-0.27
2708,6017,T8,1.39,-0.78,1.12,0.34,0.68,2.07
2708,928,T8,1.12,0.19,0.45,0.31,0.95,2.07
2708,4513,T8,0.77,0.3,0.11,0.9,1.3,2.07
2708,1077,T8,1.5,0.29,0.36,-0.09,0.57,2.07
2708,3970,T8,0.99,0,0.97,0.11,1.08,2.07
2708,1614,T8,0.64,1.2,-0.4,0.63,1.43,2.07
2708,77,T81,-1.29,0.16,0.03,0.51,0.69,-0.6
2708,3777,W/D,-2.28,-0.27,-4.44,0.04,-4.67,-6.96
2708,11,W/D,-0.03,0.45,-0.63,-0.74,-0.93,-0.96
2707,9025,1,0.09,0.67,1.23,1.15,3.05,3.14
2707,308,9,0.65,0.23,1.49,0.01,1.74,2.39
2707,5797,67,-1.29,1.37,-0.35,-0.09,0.93,-0.36
2707,8973,85,-0.46,-0.62,-0.8,0.18,-1.25,-1.71
2707,5578,86,-0.66,0.72,-2.46,-0.31,-2.05,-2.7
2707,824,CUT,-2.21,0.85,-0.94,-2.6,-2.69,-4.9
2707,5951,CUT,-0.19,-2.73,1.41,0.6,-0.71,-0.9
2707,1712,CUT,-0.64,-0.01,-1.3,-0.45,-1.76,-2.4
2707,6062,CUT,-0.62,-1.46,-0.54,-0.78,-2.78,-3.4
2707,1758,CUT,-1.37,-0.2,0.71,-1.03,-0.53,-1.9
2707,10046,CUT,-2,-0.31,1.04,0.86,1.59,-0.4
2707,159,CUT,0.59,-0.14,-0.09,-1.76,-1.99,-1.4
2707,1673,CUT,0.18,0.07,0.28,-1.43,-1.08,-0.9
2707,713,CUT,-0.17,-1.48,0.51,0.74,-0.23,-0.4
2707,1646,CUT,-0.04,0.42,-1.31,-1.97,-2.86,-2.9
2707,8971,CUT,-1.2,0.01,-1.45,-0.26,-1.7,-2.9
2707,10910,CUT,-1.76,0.38,-1.27,-1.24,-2.14,-3.9
2707,1121,CUT,0.21,-0.78,-0.36,-0.46,-1.61,-1.4
2707,856,CUT,-0.96,-0.21,0.93,-0.16,0.56,-0.4
2707,1264,CUT,0.75,-0.42,0.04,-0.77,-1.15,-0.4
2707,278,CUT,0.05,1,-0.87,-1.58,-1.45,-1.4
2707,1196,CUT,-1.54,-0.54,0.27,-1.1,-1.36,-2.9
2707,3452,CUT,-0.31,-1.17,-0.09,0.17,-1.09,-1.4
2707,808,CUT,-1.25,0.67,-0.27,-0.05,0.35,-0.9
2707,5504,CUT,-0.23,-0.4,1.11,-0.88,-0.17,-0.4
2707,6991,CUT,-0.77,-0.74,-0.91,1.01,-0.64,-1.4
2707,1173,CUT,-0.05,0,-0.38,0.02,-0.35,-0.4
2707,153,CUT,-0.46,-0.72,0.85,-0.06,0.06,-0.4
2707,196,CUT,-2.09,-0.15,-0.2,0.55,0.19,-1.9
2707,1422,CUT,-2.66,0.96,-1.74,0.04,-0.74,-3.4
2707,10505,CUT,0.03,-0.82,-1.33,0.22,-1.93,-1.9
2707,709,CUT,-1.98,-0.57,-0.45,-0.41,-1.42,-3.4
2707,1265,CUT,0.18,-1.48,-0.82,0.72,-1.58,-1.4
2707,745,CUT,-1.31,0.98,-1.25,-0.32,-0.6,-1.9
2707,6648,CUT,-1.17,-0.49,0.62,0.13,0.26,-0.9
2707,479,CUT,-0.91,1.15,-0.99,-0.64,-0.49,-1.4
2707,3980,CUT,0.15,-0.8,0.09,-0.84,-1.55,-1.4
2707,6825,CUT,0.34,-0.02,-0.89,-0.34,-1.24,-0.9
2707,801,CUT,-0.36,-0.61,-0.84,-1.59,-3.04,-3.4
2707,1935,CUT,0.26,-0.67,-0.95,-0.54,-2.16,-1.9
2707,3702,CUT,0.55,-0.65,-1.18,-0.12,-1.95,-1.4
2707,1254,CUT,-1.55,-0.76,0.48,0.94,0.65,-0.9
2707,5409,CUT,-1.35,0.49,-2.88,0.35,-2.05,-3.4
2707,377,CUT,-4.44,-0.4,-2.01,0.45,-1.96,-6.4
2707,9804,CUT,-0.92,-0.76,0.08,-0.81,-1.48,-2.4
2707,11,CUT,0.32,-0.57,-0.06,-1.58,-2.22,-1.9
2707,1112,CUT,1.01,-0.94,-3.22,-0.25,-4.41,-3.4
2707,10049,CUT,1.09,-1.94,-0.66,0.11,-2.49,-1.4
2707,9528,CUT,-0.33,0.97,-2.09,-0.44,-1.57,-1.9
2707,1037,CUT,-0.9,0.73,-1.25,0.52,-0.01,-0.9
2707,1613,CUT,-0.33,-0.75,-1.17,0.85,-1.07,-1.4
2707,4643,CUT,-1.16,-0.19,-0.43,0.38,-0.24,-1.4
2707,6086,CUT,-0.5,-1.43,0.58,-0.05,-0.9,-1.4
2707,3970,CUT,-0.09,0.55,-1.05,-0.31,-0.81,-0.9
2707,1157,CUT,0.57,-0.86,-1.98,0.36,-2.47,-1.9
2707,3532,CUT,-1.12,-0.63,-1.5,0.85,-1.28,-2.4
2707,4708,CUT,-0.49,-0.44,-0.06,-0.42,-0.92,-1.4
2707,388,T10,-0.72,-0.02,1.55,1.33,2.86,2.14
2707,693,T10,0.45,-0.24,1.64,0.28,1.69,2.14
2707,68,T10,0.26,0.27,0.49,1.12,1.88,2.14
2707,8992,T10,0.1,1.27,0.98,-0.21,2.04,2.14
2707,928,T10,0.57,0.14,0.8,0.63,1.57,2.14
2707,5408,T10,0.21,0.59,2.17,-0.83,1.93,2.14
2707,78,T10,1.85,-0.08,0.21,0.15,0.29,2.14
2707,3375,T18,0.73,0.15,0.47,0.53,1.16,1.89
2707,5462,T18,0.28,0.89,0.06,0.66,1.61,1.89
2707,6196,T18,-0.24,0.67,1.03,0.42,2.13,1.89
2707,1059,T18,-0.9,0.63,1.84,0.32,2.79,1.89
2707,1367,T18,0.6,0.63,0.03,0.63,1.29,1.89
2707,9626,T18,0.5,-0.44,1.24,0.59,1.39,1.89
2707,1097,T2,1.76,0.17,0.78,0.17,1.13,2.89
2707,7082,T2,2.06,-0.42,0.89,0.35,0.83,2.89
2707,3577,T24,-0.06,0.83,0.78,0.09,1.7,1.64
2707,1483,T24,-0.02,0.18,0.89,0.59,1.66,1.64
2707,5259,T24,1.77,1.11,-0.86,-0.38,-0.13,1.64
2707,301,T27,0.84,0.28,0.62,-0.35,0.55,1.39
2707,1778,T27,-0.42,-0.19,1.3,0.7,1.81,1.39
2707,1411,T27,1.44,-0.04,-0.54,0.53,-0.05,1.39
2707,6001,T27,0.46,-0.04,0.82,0.15,0.93,1.39
2707,9584,T31,0.58,-0.02,-0.29,0.86,0.56,1.14
2707,619,T31,-1.48,1.26,0.79,0.56,2.62,1.14
2707,1734,T31,0.8,0.16,-0.4,0.57,0.34,1.14
2707,3793,T31,0.62,-0.16,0.56,0.12,0.52,1.14
2707,5619,T31,1.42,-0.2,0.46,-0.54,-0.28,1.14
2707,3295,T31,1.12,-0.21,0.3,-0.07,0.02,1.14
2707,1748,T37,0.61,0.57,-0.42,0.14,0.28,0.89
2707,6798,T37,0.96,0.04,-1.26,1.15,-0.07,0.89
2707,4645,T37,0.39,0.57,0.64,-0.7,0.5,0.89
2707,1548,T37,0.14,0.15,0.26,0.34,0.75,0.89
